-1.5299,-1.584,-0.43348,-0.36722,0.51053,-1.7832,2.5071,-0.21265,-0.913
-1.5767,-1.5654,-0.40967,-0.36722,0.44809,-1.6396,3.2182,-0.18237,-1.7466
-1.686,-1.6396,-0.38585,-0.40458,-0.75909,-1.3205,3.1265,-0.21265,-1.8799
-1.3425,0.49251,-1.6242,-1.0772,-0.19713,-1.0174,-1.5992,-1.5755,-0.62959
-1.1083,0.49251,-1.5051,-1.0398,-0.28038,-0.9855,-1.6451,-1.6057,-0.54623
-0.96772,0.43689,-1.5528,-0.96511,-0.23876,-1.0812,-1.691,-1.636,-0.54623
-1.077,0.34419,-1.5528,-0.85301,-0.23876,-0.88978,-1.7139,-1.5755,-0.54623
-1.1083,0.15878,-1.5289,-0.32985,-0.36364,-0.55474,-1.7827,-1.636,-0.4462
-1.1707,0.10316,-1.5766,-0.36722,-0.50933,-0.29948,-1.7598,-1.636,-0.27949
-1.1395,0.084624,-1.6004,-0.96511,-0.6134,-0.092075,-1.7139,-1.636,-0.11278
-1.1551,0.084624,-1.6956,-1.152,-0.67584,-0.028259,-1.6451,-1.636,0.03726
-0.95211,0.15878,-1.648,-1.0398,-0.7799,-0.092075,-1.4157,-1.6057,0.17063
-0.63981,0.25149,-1.648,-0.96511,-0.80072,0.019603,-0.95689,-1.5149,0.43737
-0.35874,0.36273,-1.6242,-1.0025,-0.84235,0.019603,0.1213,-1.2423,0.70411
-0.093281,0.56667,-1.5528,-0.7409,-0.82153,0.051512,0.76362,-0.57607,1.0375
0.03164,0.65937,-0.2906,-0.36722,-0.73828,0.11533,0.78656,-0.00066248,1.1376
0.06287,0.80769,0.18569,0.0064694,-0.57177,0.24296,0.97008,-0.00066248,0.97084
0.0941,0.84477,-0.14771,0.043838,-0.40526,0.30678,0.78656,-0.27322,0.83747
-0.077665,0.77061,0.37621,-0.32985,-0.19713,0.30678,0.67186,-0.81835,0.75412
-0.37435,0.62229,0.090435,-0.40458,0.34402,0.27487,0.53422,-1.0606,0.67076
-0.57735,0.51105,-0.57637,-0.55406,0.69785,0.22701,0.4654,-0.42465,0.55407
-0.54612,0.30711,-0.7907,-0.29248,1.1557,-0.076121,0.55716,-0.030947,0.37068
0.078485,0.084624,-0.38585,0.15594,1.4471,-0.42711,0.51128,0.029622,0.37068
0.39079,0.010464,0.61435,0.45489,1.6553,-0.076121,0.76362,0.99873,0.304
0.34394,-0.10078,0.37621,0.71647,1.4888,0.33868,0.78656,0.78674,0.27066
0.17218,-0.1564,1.1383,0.94068,0.61459,0.8173,0.67186,0.57475,0.15396
0.0004099,-0.11932,1.4002,0.0064694,0.63541,1.1364,0.30482,0.30218,0.087273
0.51571,-0.19348,0.94775,-0.25511,0.65622,0.29082,0.37364,-0.030947,0.03726
0.59378,-0.045157,-0.17152,-0.25511,0.63541,0.17914,0.32776,-0.21265,0.070602
0.4064,0.010464,-0.38585,-0.21774,0.61459,-0.28352,0.39658,-0.18237,0.03726
-0.29628,0.1217,-0.38585,-0.32985,0.63541,-0.25161,0.37364,-0.24294,0.0039177
-1.1395,-0.78676,-0.40967,-0.44195,0.59378,-0.17184,0.39658,-0.18237,-0.11278
-1.4206,-1.584,-0.36204,-0.32985,0.59378,-0.13994,0.37364,-0.18237,-0.17946
-1.4674,-1.6396,-0.38585,-0.18037,0.61459,-0.33138,0.39658,-0.24294,-0.22948
-1.4986,-1.7323,-0.36204,-0.21774,0.67703,-1.0972,-0.13105,-0.18237,-0.19614
-1.5455,-1.6767,-0.40967,-0.25511,0.48971,-1.4801,-1.3469,-0.18237,-0.12945
-1.5299,-1.6767,-0.33822,-0.25511,0.44809,-1.6556,-1.7369,-0.18237,-0.14612
-1.4674,-1.6581,-0.40967,-0.29248,0.44809,-1.7832,-0.97983,-0.18237,-0.19614
-1.483,-1.6396,-0.40967,-0.29248,0.53134,-1.7992,1.9106,-0.21265,-0.22948
-1.5767,-1.6396,-0.43348,-0.32985,0.53134,-1.6715,3.3788,-0.18237,-0.71294
-1.6079,-1.6396,-0.43348,-0.36722,0.59378,-1.2408,2.9659,-0.15209,-1.7632
-1.6392,-1.6767,-0.36204,-0.36722,-0.1555,-0.85787,1.9565,-0.1218,-1.8966
-1.7016,-1.6396,-0.38585,-0.29248,-1.5292,-0.79405,1.2683,-0.27322,-2.03
-0.76473,0.65937,-1.3622,-0.44195,0.96842,-1.2567,-0.63573,-1.212,-0.66293
-0.40558,0.60375,-1.1479,-0.55406,0.84354,-1.1769,-0.61279,-1.2726,-0.11278
-0.37435,0.58521,-1.005,-0.32985,0.71866,-1.0334,-0.63573,-1.3029,0.13729
-0.35874,0.60375,-0.76688,0.081206,0.57297,-0.73024,-0.70455,-1.1818,0.20397
-0.4212,0.49251,-0.71926,0.23068,0.55215,-0.1878,-0.54397,-1.1515,0.35401
-0.4212,0.41835,-0.64781,0.0064694,0.53134,0.035558,-0.45221,-0.9092,0.52072
-0.29628,0.34419,-0.57637,-0.25511,0.67703,0.14724,-0.22281,-0.60635,0.77079
-0.12451,0.27003,-0.60018,-0.143,0.71866,0.22701,0.19012,-0.42465,0.9375
0.15656,0.34419,-0.624,-0.18037,0.7811,0.14724,0.6948,-0.18237,1.0875
0.50009,0.27003,-0.71926,-0.10564,0.80192,-0.28352,1.1536,-0.091516,1.2876
0.74993,0.27003,-0.90977,0.0064694,0.73947,-0.23566,1.3371,-0.061232,1.3043
0.70309,0.36273,-1.0288,0.41752,0.80192,-0.20375,1.4059,0.059907,1.2876
0.57817,0.49251,-1.1717,0.52963,0.90598,-0.29948,1.4748,0.12048,1.2876
0.65624,0.77061,-0.90977,0.64173,1.0517,-0.15589,1.4977,0.39304,1.1709
0.79678,1.0302,-0.55255,0.64173,1.1974,0.32273,1.3371,0.48389,1.1042
0.93731,1.16,-0.31441,0.52963,1.239,0.57799,1.1995,0.21133,1.0209
0.82801,1.1785,-0.7907,0.23068,1.0725,0.6099,1.016,0.15076,0.9375
0.50009,1.1043,-1.1717,0.043838,0.98924,0.62586,0.78656,0.57475,0.90416
0.28148,0.86331,-0.64781,-0.030899,0.9268,0.59395,0.62598,0.63531,0.85415
0.25025,0.65937,-0.14771,-0.21774,0.63541,0.53013,0.48834,0.63531,0.73745
0.23464,0.45543,0.37621,-0.143,0.48971,0.29082,0.30482,0.69588,0.62075
0.0941,0.34419,1.1621,0.11857,0.44809,0.1951,0.14424,0.60503,0.47071
-0.15574,0.19586,1.2335,0.23068,0.26077,0.099374,0.16718,0.029622,0.23731
0.047255,0.047544,1.4479,-0.143,0.32321,0.067466,0.28188,0.54446,0.10394
0.48448,-0.0080765,1.2097,-0.32985,0.48971,-0.028259,0.25894,0.18105,0.10394
0.45325,-0.063697,-0.076266,-0.6288,0.48971,0.14724,0.1213,-0.30351,0.13729
-0.40558,-0.063697,-0.4573,-0.85301,0.59378,-0.45902,0.14424,-0.18237,0.22064
-1.28,-0.17494,-0.38585,-1.0398,0.63541,-0.28352,0.21306,-0.24294,0.27066
-1.483,-0.28618,-0.38585,-0.59143,0.57297,-0.1878,0.32776,-0.18237,0.20397
-1.5455,-0.47158,-0.36204,-0.18037,0.57297,-0.17184,0.37364,-0.18237,0.0039177
-1.5767,-0.97216,-0.40967,-0.25511,0.59378,-0.85787,0.1213,-0.24294,-0.31283
-1.5767,-1.3986,-0.38585,-0.25511,0.44809,-1.512,-1.2092,-0.18237,-0.42953
-1.6079,-1.6396,-0.40967,-0.25511,0.34402,-1.7353,-1.7827,-0.18237,-0.49622
-1.5611,-1.6767,-0.38585,-0.32985,0.36483,-1.8151,-0.79631,-0.18237,-0.26282
-1.5455,-1.6767,-0.38585,-0.32985,0.40646,-1.6715,2.6677,-0.18237,-0.22948
-1.5455,-1.7138,-0.36204,-0.29248,0.48971,-1.2248,3.2412,-0.24294,-0.27949
-1.6392,-1.7323,-0.38585,-0.36722,0.55215,-0.90573,2.2318,-0.21265,-0.5629
-1.686,-1.7323,-0.40967,-0.36722,0.011005,-0.76214,0.60304,-0.18237,-0.77963
-1.686,-1.6211,-0.38585,-0.32985,-1.3002,-0.74619,-0.45221,-0.24294,-0.84631
-1.7016,-1.4357,-0.38585,-0.36722,-1.5708,-0.84191,-1.2781,-0.21265,-0.7963
0.016025,0.93747,-0.43348,0.60437,1.1349,0.24296,0.3507,-0.33379,-0.71294
0.23464,1.0302,-0.2906,0.6791,1.0933,0.32273,0.4654,-0.45493,0.32067
0.26587,1.0116,-0.028637,0.6791,1.01,0.30678,0.62598,-0.54579,0.65409
0.35956,0.86331,0.18569,0.75384,0.76029,0.4025,0.62598,-0.33379,0.85415
0.37517,0.82623,0.11425,0.64173,0.61459,0.4025,0.74068,-0.1218,0.87082
0.42202,0.84477,0.11425,0.52963,0.63541,0.45036,0.60304,-0.030947,0.9375
0.42202,0.84477,0.066621,0.19331,0.69785,0.57799,0.16718,0.029622,1.1542
0.43763,0.71499,0.11425,0.11857,0.90598,0.76944,0.30482,0.12048,1.2543
0.34394,0.047544,0.13806,0.11857,0.82273,-0.17184,0.44246,0.33247,1.3043
0.4064,-0.10078,0.23332,0.19331,0.1567,-0.74619,0.55716,0.45361,1.2209
0.20341,-0.082237,0.25714,0.34279,-0.030622,-0.34734,0.71774,0.48389,1.1209
-0.18697,-0.21202,0.28095,0.30542,-0.0098083,-0.52283,1.0389,0.57475,1.1876
-0.12451,-0.0080765,0.32858,0.30542,0.073445,-0.79405,1.4059,0.72617,1.371
0.21902,0.52959,0.30477,0.49226,0.28158,-0.65047,1.7271,0.81702,1.4376
0.6094,0.97455,0.32858,0.52963,0.71866,-0.12398,1.7959,0.84731,1.421
0.87485,1.3083,0.28095,0.52963,1.3223,0.51418,1.6353,0.87759,1.371
0.96854,1.3824,0.16188,0.52963,1.6136,0.86517,1.2683,0.81702,1.3543
0.85924,1.2341,0.018992,0.49226,1.4888,0.91303,0.94714,0.69588,1.3043
0.67186,1.0487,0.066621,0.34279,1.1349,0.83326,0.76362,0.36275,1.2209
0.50009,0.77061,0.20951,-0.068268,0.96842,0.68967,0.64892,0.21133,1.0375
0.26587,0.62229,0.16188,-0.143,0.80192,0.43441,0.48834,0.090191,0.8208
0.18779,0.51105,0.49528,-0.030899,0.61459,0.38655,0.39658,-0.091516,0.58741
0.12533,0.49251,0.99538,-0.030899,0.42727,0.13128,0.21306,-0.15209,0.4207
0.12533,0.34419,1.5907,0.0064694,0.30239,-0.060167,0.1213,0.12048,0.27066
0.21902,0.17732,0.8525,0.11857,0.26077,-0.15589,0.19012,-0.061232,0.17063
-0.077665,0.029004,-0.55255,-0.068268,0.21914,-0.28352,0.25894,-0.18237,0.1873
-1.202,-0.045157,-0.40967,-0.40458,0.17751,-0.29948,0.236,-0.1218,0.1873
-1.5923,-0.045157,-0.36204,-0.77827,0.21914,-0.25161,0.1213,-0.15209,0.20397
-1.6236,-0.082237,-0.33822,-0.85301,0.23995,-0.25161,0.14424,-0.1218,0.22064
-1.6392,-0.10078,-0.33822,-0.44195,0.30239,-0.29948,0.16718,-0.18237,0.10394
-1.6236,-0.23056,-0.36204,-0.143,0.34402,-1.0972,-0.70455,-0.21265,-0.029425
-1.6236,-0.37888,-0.33822,-0.21774,0.30239,-1.7034,-1.7369,-0.18237,-0.22948
-1.6392,-0.78676,-0.36204,-0.29248,0.38565,-1.6875,-1.0945,-0.1218,-0.46287
-1.6236,-0.91654,-0.33822,-0.29248,0.34402,-1.496,2.7365,-0.18237,-0.62959
-1.6548,-0.82384,-0.33822,-0.21774,0.38565,-1.3205,3.0347,-0.15209,-0.5629
-1.6548,-0.76822,-0.33822,-0.29248,0.51053,-1.145,1.2912,-0.15209,-0.19614
-1.6704,-0.95362,-0.38585,-0.36722,-0.21794,-1.0334,-0.26869,-0.21265,0.0039177
-1.7172,-1.2132,-0.38585,-0.40458,-1.2378,-1.0174,-1.0487,-0.1218,0.020589
-1.686,-1.3986,-0.31441,-0.36722,-1.3627,-1.0334,-1.3239,-0.15209,0.053931
-1.7016,-1.4727,-0.36204,-0.40458,-1.2378,-1.1131,-1.1634,-0.18237,-0.029425
0.03164,0.93747,0.20951,1.5759,1.4055,1.1204,0.76362,0.51418,1.0709
0.4064,0.95601,0.25714,1.3144,1.4055,0.9928,0.90126,0.33247,1.1876
0.67186,1.0116,0.49528,0.90331,1.3014,0.92898,0.99302,0.18105,1.0542
0.70309,1.1414,0.44765,0.71647,0.96842,0.91303,1.0389,0.12048,1.1542
0.82801,1.3268,0.37621,0.6791,0.76029,0.8173,0.87832,0.090191,1.0709
0.9217,1.4937,0.25714,0.52963,1.1974,0.97684,0.029535,0.21133,1.0042
0.95293,1.4751,0.30477,0.52963,1.3431,1.28,-0.72749,0.33247,1.0709
0.85924,0.65937,0.35239,0.60437,1.4055,0.83326,-0.45221,0.30218,1.0375
0.79678,-0.36034,0.28095,0.52963,0.84354,-0.71428,-0.33751,0.029622,0.78746
0.45325,-0.32326,0.23332,0.11857,-0.38445,-0.66642,-0.29163,-0.1218,0.58741
-0.62419,-0.32326,0.25714,-0.10564,-0.63421,-0.45902,-0.13105,-0.24294,0.72078
-0.71788,-0.73114,0.37621,-0.143,-0.4677,-0.90573,0.30482,-0.36408,0.88749
-0.28066,-0.67552,0.54291,0.15594,-0.38445,-1.145,0.85538,-0.18237,1.2876
-0.1089,0.047544,0.66198,0.49226,-0.53014,-0.88978,1.5665,0.30218,1.621
0.0941,0.65937,0.70961,0.6791,0.38565,-0.33138,1.8877,0.6656,1.6877
0.65624,1.1229,0.61435,0.75384,1.0933,0.25891,1.8418,0.90788,1.6877
0.98416,1.4381,0.44765,0.82858,1.4888,0.89707,1.5895,0.96845,1.621
1.0935,1.4195,0.25714,0.79121,1.6136,1.1364,1.1536,0.99873,1.521
1.0466,1.1414,-0.0048224,0.49226,1.4679,1.0566,0.78656,0.81702,1.2876
0.81239,0.69645,-0.21915,0.26805,1.2806,0.89707,0.60304,0.63531,1.0875
0.43763,0.58521,-0.31441,0.0064694,1.0725,0.67372,0.4654,0.30218,0.8208
0.35956,0.60375,-0.17152,-0.143,0.9268,0.59395,0.37364,0.18105,0.65409
0.35956,0.52959,0.066621,-0.29248,0.65622,0.37059,0.32776,-0.030947,0.58741
0.31271,0.41835,0.23332,-0.21774,0.40646,0.16319,0.30482,-0.21265,0.32067
0.23464,0.38127,-0.028637,-0.18037,0.26077,-0.012305,0.30482,-0.21265,0.304
0.06287,0.27003,-0.40967,0.043838,0.11507,-0.17184,0.39658,-0.1218,0.17063
-0.35874,0.084624,-0.36204,0.11857,0.073445,-0.29948,0.55716,-0.1218,0.13729
-0.88965,-0.045157,-0.31441,0.15594,0.094259,-0.36329,0.53422,-0.061232,0.10394
-1.3737,-0.026617,-0.38585,-0.10564,-0.072249,-0.36329,0.4654,-0.061232,0.053931
-1.6079,-0.063697,-0.38585,-0.29248,-0.17632,-0.34734,0.19012,-0.091516,-0.012753
-1.686,-0.10078,-0.36204,-0.29248,-0.25957,-0.3952,-0.10811,-0.1218,-0.079438
-1.6548,-0.21202,-0.36204,-0.10564,-0.1555,-0.71428,-0.70455,-0.15209,-0.19614
-1.6704,-0.32326,-0.36204,0.081206,0.17751,-1.0653,0.39658,-0.18237,-0.36285
-1.686,-0.56428,-0.36204,0.19331,0.42727,-1.4163,1.7959,-0.18237,-0.49622
-1.6548,-0.74968,-0.36204,0.19331,0.40646,-1.5598,0.9242,-0.18237,-0.76295
-1.686,-0.6199,-0.40967,0.19331,-0.25957,-1.5758,0.44246,-0.27322,-0.86298
-1.7016,-0.3418,-0.36204,0.15594,-1.1129,-1.4801,0.4654,-0.21265,-0.49622
-1.7016,-0.26764,-0.33822,0.19331,-1.1962,-1.4482,0.78656,-0.18237,-0.21281
-1.7016,-0.17494,-0.33822,0.19331,-1.5916,-1.4801,0.97008,-0.18237,-0.22948
-1.6704,-0.3418,-0.33822,0.15594,-1.9455,-1.512,1.0618,-0.27322,-0.27949
0.23464,1.3268,0.54291,1.9496,1.3639,1.3916,0.44246,0.60503,1.371
0.76555,1.1043,0.61435,1.6881,1.3223,1.3916,0.74068,0.42332,1.3209
1.031,1.1043,0.61435,1.2396,1.1974,1.3438,1.1077,0.36275,1.1876
1.1091,1.1229,0.59054,1.1275,0.90598,1.28,1.3142,0.36275,1.0709
1.1403,1.1785,0.6858,0.97805,0.96842,1.1683,0.85538,0.48389,1.0042
1.3433,1.4566,0.8525,0.82858,1.4888,1.3438,-0.17693,0.81702,1.0875
1.4526,1.3083,0.61435,1.277,1.6345,1.4395,-0.81925,0.81702,0.63742
1.2965,0.27003,0.018992,0.94068,1.4888,0.4025,-0.42927,-0.00066248,-0.062767
0.85924,-0.4345,0.066621,0.081206,0.38565,-0.7781,-0.45221,-0.9092,0.087273
-0.35874,-0.36034,-0.028637,-0.47932,-0.6134,-0.55474,-0.75043,-0.84863,0.13729
-1.1863,-0.54574,-0.028637,-0.6288,-0.7799,-0.68237,-0.79631,-0.81835,0.15396
-0.45243,-1.0834,0.066621,-0.47932,-0.6134,-1.2248,-0.016345,-1.212,0.32067
-0.14013,-1.0278,0.59054,-0.32985,-1.0713,-1.3365,0.6948,-1.0303,0.95417
-0.38997,-0.21202,1.0906,0.15594,-1.3211,-1.0334,1.383,-0.24294,1.621
-0.49927,0.39981,1.1859,0.86595,0.30239,-0.29948,1.75,0.51418,1.7544
0.25025,0.73353,1.1383,1.0154,1.0725,0.14724,1.8418,0.90788,1.721
0.95293,1.197,0.8525,1.0154,1.2598,0.75349,1.7271,1.1199,1.6877
1.234,1.4195,0.51909,0.79121,1.2806,1.2002,1.1307,0.99873,1.571
1.234,1.197,0.20951,0.6791,1.4055,1.2002,0.5801,0.75645,1.3543
1.0466,0.78915,-0.052451,0.41752,1.3014,0.92898,0.60304,0.48389,1.0875
0.67186,0.71499,-0.14771,0.23068,1.3014,0.7854,0.55716,0.24161,0.90416
0.53132,0.86331,-0.19534,0.043838,1.1974,0.70563,0.48834,0.12048,0.77079
0.43763,0.69645,-0.14771,-0.18037,0.84354,0.49822,0.53422,-0.030947,0.70411
0.54694,0.56667,-0.052451,-0.21774,0.38565,0.30678,0.60304,-0.091516,0.50405
0.54694,0.47397,0.090435,-0.36722,0.1567,0.16319,0.62598,-0.18237,0.37068
0.48448,0.38127,0.066621,-0.18037,0.094259,-0.076121,0.64892,-0.18237,0.20397
0.39079,0.23295,0.042806,-0.143,0.031819,-0.23566,0.71774,-0.21265,0.10394
0.15656,0.10316,-0.10008,-0.068268,-0.072249,-0.26757,0.6948,-0.18237,0.03726
-0.14013,0.084624,-0.24297,0.0064694,-0.19713,-0.28352,0.60304,-0.15209,-0.029425
-0.67104,0.029004,-0.33822,-0.068268,-0.093062,-0.31543,0.41952,-0.091516,-0.11278
-1.2332,-0.026617,-0.36204,-0.18037,-0.25957,-0.36329,0.28188,-0.061232,-0.14612
-1.5455,-0.10078,-0.31441,-0.29248,-0.34282,-0.44306,0.1213,-0.15209,-0.19614
-1.6236,-0.17494,-0.31441,-0.25511,-0.38445,-0.47497,-0.10811,-0.27322,-0.29616
-1.6548,-0.32326,-0.33822,-0.068268,-0.3012,-0.82596,0.052476,-0.24294,-0.39619
-1.6704,-0.49012,-0.33822,0.0064694,0.19833,-1.3046,0.4654,0.059907,-0.5629
-1.686,-0.76822,-0.2906,0.11857,0.19833,-1.4801,0.71774,0.2719,-0.89632
-1.6704,-0.74968,-0.21915,0.30542,0.011005,-1.5758,0.85538,0.2719,-1.1631
-1.686,-0.41596,-0.21915,0.34279,-0.051435,-1.6875,0.8095,0.33247,-0.81297
-1.6548,-0.082237,-0.19534,0.34279,-0.1555,-1.7194,0.74068,0.36275,-0.4462
-1.6548,0.047544,-0.0048224,0.34279,-0.34282,-1.7672,0.76362,0.30218,-0.36285
0.64063,1.4566,0.70961,1.9123,1.1141,1.5512,0.41952,0.90788,1.1876
1.2028,1.3639,0.78105,1.6881,1.0517,1.615,0.55716,0.78674,1.2042
